,release_date,domestic_gross
4940,"Nov 28, 2014","$950,792"
4941,"Feb 11, 2005","$691,880"
4942,"Sep 28, 2001","$638,227"
4943,"Sep 24, 2010","$636,706"
4944,"May 15, 1998","$537,948"
4945,"Nov 6, 1985","$390,659"
4946,"Apr 15, 2005","$388,532"
4947,"Jan 18, 2008","$347,578"
4948,"Jul 26, 1996","$304,602"
4949,"Sep 8, 2006","$199,176"
4950,"Feb 13, 2015","$147,299"
4951,"Sep 18, 1998","$134,624"
4952,"May 26, 2000","$121,807"
4953,"Apr 15, 2005","$120,620"
4954,"Jan 29, 2010","$102,645"
4955,"Apr 15, 1998","$72,544"
4956,"Sep 19, 2014","$72,277"
4957,"Oct 24, 2008","$55,202"
4958,"May 4, 2001","$49,388"
4959,"Apr 7, 2015","$45,431"
4960,"Jul 18, 2003","$37,227"
4961,"Oct 9, 2015","$36,336"
4962,"Feb 3, 2017","$35,312"
4963,"Mar 20, 2009","$30,955"
4964,"Jan 1, 1993","$21,000"
4965,"Nov 20, 2009","$17,896"
4966,"Oct 19, 2012","$17,061"
4967,"Feb 10, 2006","$12,667"
4968,"Aug 27, 2010","$10,024"
4969,"Oct 31, 2008","$7,321"
4970,"Jun 11, 2010","$7,294"
4971,"Jun 23, 2006","$5,361"
4972,"Sep 13, 2013","$3,080"
4973,"Oct 26, 2012","$2,436"
4974,"Dec 29, 2009",$0
4975,"Sep 9, 2011",$0
4976,"Oct 23, 2015",$0
4977,"Dec 10, 2004",$0
4978,"Apr 1, 2013",$0
4979,"Dec 31, 2015",$0
4980,"Apr 28, 1971",$0
4981,"Dec 31, 2009",$0
4982,"Oct 14, 2008",$0
4983,"Jul 7, 2007",$0
4984,"Aug 12, 1927",$0
4985,"Mar 17, 2015",$0
4986,"Mar 19, 2013",$0
4987,"Mar 30, 2012",$0
4988,"Dec 31, 2012",$0
4989,"Feb 8, 2013",$0
4990,"Jul 9, 2013",$0
4991,"Dec 31, 2014",$0
4992,"Dec 31, 2001",$0
4993,"Oct 16, 1966",$0
4994,"Sep 23, 2008",$0
4995,"Mar 20, 2015",$0
4996,"Dec 31, 2011",$0
4997,"Aug 21, 2015",$0
4998,"Dec 31, 2015",$0
4999,"Jul 8, 2016",$0
5000,"Dec 1, 2015",$0
5001,"Sep 24, 2010","$1,044,143"
5002,"Apr 21, 2015",$0
5003,"May 8, 1987","$4,600,000"
5004,"Jul 25, 2008","$2,962,242"
5005,"Oct 8, 2010","$1,445,366"
5006,"Jul 11, 2003","$1,420,578"
5007,"Apr 24, 2015","$478,595"
5008,"Jun 3, 2011","$467,602"
5009,"Apr 9, 2010","$406,216"
5010,"Feb 8, 2013","$222,098"
5011,"Jun 29, 2007","$18,435"
5012,"Jul 26, 2013",$0
5013,"Dec 31, 2015",$0
5014,"Aug 27, 2010","$41,034,350"
5015,"Nov 16, 1976","$25,878,153"
5016,"Nov 9, 1984","$25,504,513"
5017,"Jun 27, 2012","$12,795,746"
5018,"Jan 29, 1964","$9,164,370"
5019,"Jan 1, 1973","$8,800,000"
5020,"Sep 18, 1951","$8,000,000"
5021,"Aug 3, 1968","$6,800,000"
5022,"Nov 15, 2002","$5,719,000"
5023,"Jun 15, 2001","$3,050,934"
5024,"Aug 23, 2011","$841,056"
5025,"Apr 22, 2011","$638,476"
5026,"Jan 7, 2005","$506,793"
5027,"Jan 1, 1993",$673
5028,"Dec 31, 2009",$0
5029,"Mar 13, 2007",$0
5030,"Feb 3, 2012",$0
5031,"Dec 31, 2013",$0
5032,"Mar 11, 2014",$0
5033,"Oct 20, 2015",$0
5034,"Jun 18, 1999","$7,267,324"
5035,"Feb 7, 2003","$145,540"
5036,"Oct 8, 2010","$93,051"
5037,"Apr 23, 2019",$0
5038,"Nov 23, 2001","$35,930,604"
5039,"Mar 19, 2008","$12,590,147"
5040,"Jun 30, 1972","$9,700,000"
5041,"Feb 28, 2014","$4,231,500"
5042,"Oct 4, 2013","$2,507,159"
5043,"Oct 1, 1999","$2,039,192"
5044,"Dec 18, 2015","$1,777,043"
5045,"Jun 17, 2005","$1,000,915"
5046,"Jun 24, 2005","$396,035"
5047,"Feb 1, 2019",$0
5048,"Aug 5, 1953","$30,500,000"
5049,"Sep 1, 1938","$4,000,000"
5050,"Apr 9, 1999","$6,026,908"
5051,"Jul 26, 1949","$5,400,000"
5052,"Apr 7, 1974","$4,420,000"
5053,"Oct 15, 2010","$2,595,644"
5054,"Feb 1, 2008","$1,060,591"
5055,"Dec 31, 1989","$419,428"
5056,"Jan 27, 2006","$145,382"
5057,"Sep 23, 2005","$129,319"
5058,"Jan 15, 1999","$27,795"
5059,"Sep 26, 2014","$15,600"
5060,"Nov 4, 2005","$3,264"
5061,"Aug 5, 1955",$0
5062,"Apr 1, 2011","$54,009,150"
5063,"Oct 21, 2016","$27,854,931"
5064,"Sep 12, 2003","$21,158,188"
5065,"May 2, 2007","$19,097,550"
5066,"Sep 8, 1989","$14,533,681"
5067,"Feb 26, 1988","$11,806,119"
5068,"Oct 17, 1939","$9,000,000"
5069,"Mar 23, 2018","$7,690,044"
5070,"Jul 21, 1995","$7,412,216"
5071,"Oct 5, 2005","$7,372,734"
5072,"Mar 13, 2002","$7,025,722"
5073,"Oct 31, 1945","$7,000,000"
5074,"Apr 20, 1979","$5,100,000"
5075,"Sep 23, 1994","$5,046,118"
5076,"Jul 26, 2013","$3,491,669"
5077,"Feb 1, 2013","$2,408,553"
5078,"Jun 26, 1998","$2,380,606"
5079,"Mar 2, 1984","$2,300,000"
5080,"Oct 21, 2016","$2,082,980"
5081,"Jan 18, 1985","$1,690,913"
5082,"Apr 19, 2002","$1,222,889"
5083,"Apr 19, 2013","$1,165,881"
5084,"Oct 21, 2016","$779,820"
5085,"Mar 25, 2005","$712,294"
5086,"Apr 22, 2016","$510,957"
5087,"Aug 31, 1994","$418,953"
5088,"May 17, 2002","$406,035"
5089,"Mar 7, 2008","$402,858"
5090,"Aug 10, 2001","$378,176"
5091,"Feb 11, 2011","$362,239"
5092,"Sep 5, 2007","$194,568"
5093,"Aug 19, 2011","$184,705"
5094,"Sep 7, 2007","$175,281"
5095,"Oct 31, 2008","$173,066"
5096,"Aug 6, 2010","$166,980"
5097,"Feb 5, 1936","$163,245"
5098,"May 11, 2007","$139,084"
5099,"Oct 25, 2013","$124,244"
5100,"Mar 22, 2002","$119,841"
5101,"Mar 6, 2015","$113,169"
5102,"Sep 28, 2005","$75,828"
5103,"Oct 9, 2009","$52,429"
5104,"May 29, 2009","$3,865"
5105,"Sep 28, 2015","$2,105"
5106,"Oct 17, 2014",$0
5107,"Jul 20, 2018",$0
5108,"Nov 4, 2005",$0
5109,"Apr 17, 2014",$0
5110,"Mar 17, 2006",$0
5111,"Jun 3, 2011",$0
5112,"Nov 11, 2014",$0
5113,"Feb 13, 2015",$0
5114,"May 26, 2015",$0
5115,"Nov 20, 2015",$0
5116,"Sep 8, 2015",$0
5117,"Dec 21, 1937","$184,925,486"
5118,"Jan 1, 1968","$2,620,000"
5119,"Nov 30, 2018","$1,303,747"
5120,"Nov 20, 2015","$845,464"
5121,"Apr 29, 2005","$304,124"
5122,"Oct 3, 2014","$260,441"
5123,"Sep 17, 2004","$36,830"
5124,"Apr 5, 2013","$1,632"
5125,"May 1, 2010",$0
5126,"Dec 31, 2014",$0
5127,"Dec 31, 2014",$0
5128,"Jul 6, 1966",$0
5129,"Mar 5, 1999","$3,897,569"
5130,"Aug 19, 1983","$909,000"
5131,"Jun 26, 1936","$2,868,000"
5132,"Oct 9, 1998","$1,647,780"
5133,"Oct 11, 1996","$749,741"
5134,"May 22, 2009","$695,840"
5135,"Mar 23, 2007","$635,305"
5136,"May 5, 2000","$609,042"
5137,"Jan 30, 2015","$288,751"
5138,"Mar 15, 1985","$210,904"
5139,"Dec 9, 2005","$100,358"
5140,"Dec 19, 2003","$77,755"
5141,"Jun 13, 2014","$11,278"
5142,"Apr 7, 2006","$4,055"
5143,"May 24, 2011",$0
5144,"Jun 8, 2010",$0
5145,"Jun 26, 2015",$0
5146,"Mar 21, 1940","$6,000,000"
5147,"Apr 30, 1981","$21,722,776"
5148,"Nov 29, 1945","$11,000,000"
5149,"Aug 31, 1984","$4,700,000"
5150,"Oct 17, 2014","$4,404,154"
5151,"Apr 19, 2013","$2,850,357"
5152,"Jan 21, 1953","$2,500,000"
5153,"Dec 31, 2016",$0
5154,"Oct 28, 1941",$0
5155,"Jan 13, 2015",$0
5156,"Oct 29, 2004","$55,968,727"
5157,"Aug 4, 1989","$24,741,667"
5158,"Feb 15, 2002","$18,492,362"
5159,"Feb 22, 2002","$13,876,974"
5160,"Nov 10, 2000","$9,180,275"
5161,"Jul 3, 1951","$7,000,000"
5162,"Oct 3, 1955","$7,000,000"
5163,"Dec 29, 1967","$6,100,000"
5164,"Sep 18, 1951","$3,700,000"
5165,"Apr 19, 2013","$2,859,955"
5166,"Oct 23, 1992","$2,832,029"
5167,"Jul 7, 2000","$2,205,627"
5168,"Dec 23, 1956","$2,000,000"
5169,"Sep 26, 1975","$1,414,845"
5170,"Jan 1, 1976","$887,000"
5171,"Apr 13, 2012","$595,018"
5172,"Aug 28, 2015","$376,976"
5173,"Nov 19, 1982","$255,000"
5174,"Mar 21, 2003","$58,936"
5175,"Jun 1, 2012","$26,608"
5176,"Feb 6, 2018","$8,708"
5177,"Feb 11, 2011","$7,826"
5178,"Sep 18, 2015","$4,254"
5179,"Dec 31, 2008",$0
5180,"Oct 20, 1936",$0
5181,"Jun 18, 2004",$0
5182,"Aug 28, 2012",$0
5183,"Sep 7, 2012",$0
5184,"Sep 14, 2012",$0
5185,"Sep 9, 2014",$0
5186,"Feb 3, 2015",$0
5187,"Dec 31, 2013",$0
5188,"Dec 31, 2017",$0
5189,"Mar 21, 2014","$60,755,732"
5190,"Oct 7, 2005","$16,124,543"
5191,"May 12, 2006","$6,408"
5192,"Feb 1, 1980","$21,445,318"
5193,"Dec 25, 2005","$16,186,348"
5194,"Feb 11, 2005","$4,563,167"
5195,"Mar 23, 2012","$4,105,123"
5196,"Sep 26, 1986","$1,436,000"
5197,"Sep 4, 1987","$1,355,728"
5198,"Feb 22, 2002","$247,740"
5199,"May 18, 2012","$56,491"
5200,"May 14, 2003","$39,659"
5201,"Nov 21, 2014","$2,636"
5202,"Mar 7, 2017",$0
5203,"Apr 7, 2009",$0
5204,"Mar 23, 2010",$0
5205,"Apr 7, 2015",$0
5206,"Dec 31, 2010",$0
5207,"Dec 31, 2013",$0
5208,"Dec 11, 2009","$164,649"
5209,"Jan 23, 1943","$10,462,500"
5210,"Nov 21, 1976","$117,235,147"
5211,"Jan 6, 2012","$53,262,945"
5212,"Oct 7, 1963","$37,600,000"
5213,"Apr 17, 2015","$32,789,645"
5214,"Feb 8, 1976","$28,262,574"
5215,"May 24, 2006","$24,146,161"
5216,"Aug 23, 2013","$18,494,006"
5217,"May 25, 2012","$18,119,640"
5218,"Apr 10, 1981","$17,985,000"
5219,"May 8, 1963","$16,067,035"
5220,"Sep 18, 1987","$14,564,000"
5221,"Mar 11, 2016","$14,444,999"
5222,"Sep 16, 2005","$10,047,674"
5223,"Aug 18, 2000","$10,037,390"
5224,"Dec 29, 2010","$9,737,892"
5225,"Jan 20, 2006","$9,015,303"
5226,"Jan 1, 1970","$9,000,000"
5227,"Nov 15, 1956","$9,000,000"
5228,"Jul 20, 2018","$8,866,745"
5229,"Dec 14, 1949","$7,800,000"
5230,"Sep 25, 2015","$7,192,291"
5231,"Feb 3, 2017","$7,123,919"
5232,"Oct 19, 2012","$6,002,451"
5233,"Apr 4, 2008","$5,505,267"
5234,"Mar 23, 2012","$5,355,847"
5235,"Sep 12, 2014","$5,284,309"
5236,"Jun 14, 2013","$4,946,250"
5237,"Jun 12, 2009","$4,417,674"
5238,"Jul 28, 2017","$3,496,795"
5239,"Aug 21, 1998","$3,395,581"
5240,"Jun 6, 2014","$3,122,616"
5241,"Oct 21, 2011","$2,981,038"
5242,"Aug 3, 2005","$2,678,010"
5243,"Aug 1, 2008","$2,511,476"
5244,"Nov 21, 2001","$2,402,459"
5245,"Apr 24, 1998","$2,057,193"
5246,"Sep 29, 2000","$1,744,858"
5247,"Jun 28, 2006","$1,678,874"
5248,"Sep 18, 2009","$1,355,079"
5249,"Jul 17, 1996","$1,287,480"
5250,"Sep 19, 2003","$1,239,183"
5251,"Dec 7, 2001","$1,067,481"
5252,"Oct 9, 1998","$1,009,819"
5253,"Oct 6, 2017","$952,432"
5254,"Apr 6, 2001","$852,206"
5255,"Aug 18, 2017","$800,148"
5256,"Dec 1, 2000","$779,137"
5257,"May 9, 2014","$767,732"
5258,"Sep 8, 2000","$623,791"
5259,"Feb 3, 2010","$621,859"
5260,"Oct 23, 1998","$582,024"
5261,"Jul 29, 2011","$568,662"
5262,"Feb 14, 2003","$549,666"
5263,"Oct 24, 2014","$549,185"
5264,"Jun 20, 1997","$542,909"
5265,"Jul 19, 2013","$486,919"
5266,"May 2, 2003","$464,126"
5267,"Oct 19, 2007","$446,165"
5268,"May 5, 2000","$428,535"
5269,"Jul 18, 2014","$336,472"
5270,"Nov 28, 2014","$288,757"
5271,"Aug 22, 2003","$280,351"
5272,"Jan 18, 2008","$274,661"
5273,"Apr 8, 2016","$231,738"
5274,"Sep 24, 2004","$227,241"
5275,"Dec 30, 2002","$213,137"
5276,"Jul 7, 2006","$144,601"
5277,"Aug 22, 2001","$113,433"
5278,"Jul 31, 2015","$101,531"
5279,"Oct 30, 2009","$101,215"
5280,"Jun 1, 2012","$96,734"
5281,"Mar 11, 2016","$63,014"
5282,"Sep 16, 2005","$49,000"
5283,"Jul 1, 2011","$48,764"
5284,"Sep 25, 1998","$22,434"
5285,"Aug 7, 1998","$21,210"
5286,"Aug 31, 2001","$17,127"
5287,"Feb 13, 2015","$15,156"
5288,"Sep 22, 2000","$12,996"
5289,"Sep 3, 2010","$11,574"
5290,"Jan 17, 2007","$10,787"
5291,"Oct 17, 2014","$9,837"
5292,"Nov 21, 2008","$7,202"
5293,"Apr 10, 2015","$6,870"
5294,"Mar 19, 1999","$5,494"
5295,"Mar 18, 2005","$3,700"
5296,"May 15, 2015","$1,036"
5297,"Apr 21, 2006",$884
5298,"Dec 13, 2002",$703
5299,"Dec 31, 2013",$0
5300,"Dec 31, 2015",$0
5301,"Dec 31, 2006",$0
5302,"Dec 11, 2015",$0
5303,"Dec 1, 2009",$0
5304,"Sep 15, 2006",$0
5305,"Oct 24, 2003",$0
5306,"Jul 17, 2009",$0
5307,"Sep 23, 2005",$0
5308,"Dec 31, 2008",$0
5309,"Jan 29, 2010",$0
5310,"Mar 20, 2012",$0
5311,"Oct 9, 2012",$0
5312,"May 14, 2013",$0
5313,"Jan 7, 2014",$0
5314,"Oct 4, 2013",$0
5315,"Oct 8, 2013",$0
5316,"Dec 31, 2014",$0
5317,"Jun 24, 2014",$0
5318,"Feb 10, 2015",$0
5319,"Mar 10, 2015",$0
5320,"Dec 31, 2014",$0
5321,"Apr 8, 2016",$0
5322,"Mar 1, 2016",$0
5323,"Oct 27, 2015",$0
5324,"Dec 31, 2016",$0
5325,"Dec 22, 2015",$0
5326,"Jun 1, 2007","$8,158"
5327,"Apr 14, 2006","$1,024,640"
5328,"Sep 27, 2002","$814,666"
5329,"Jan 10, 2014",$0
5330,"Dec 31, 2012",$0
5331,"Aug 12, 2014",$0
5332,"Mar 3, 2015",$0
5333,"Apr 13, 2012","$30,905"
5334,"May 12, 2017","$6,179,955"
5335,"Nov 21, 2014",$0
5336,"Jul 28, 1954","$9,600,000"
5337,"Jul 12, 2013","$16,098,998"
5338,"Apr 1, 2016","$9,097,072"
5339,"Jan 25, 2008","$1,196,321"
5340,"Aug 26, 2011","$454,121"
5341,"Aug 25, 2006","$381,420"
5342,"Apr 27, 2012","$7,396"
5343,"Apr 5, 2013","$6,997"
5344,"Dec 31, 2014",$0
5345,"May 5, 2015",$0
5346,"Aug 13, 1942","$102,797,000"
5347,"Aug 31, 2012","$1,251,749"
5348,"Jan 30, 2004","$833,118"
5349,"Mar 21, 2008","$442,638"
5350,"Aug 28, 2015","$3,256"
5351,"Dec 31, 2012",$0
5352,"Dec 31, 2008",$0
5353,"Aug 3, 2012","$3,103,407"
5354,"Oct 25, 2002","$1,500,711"
5355,"Aug 11, 2009",$0
5356,"Dec 31, 2009",$0
5357,"Jan 1, 1971","$98,000,000"
5358,"Dec 30, 2011","$7,098,492"
5359,"May 10, 1996","$4,198,137"
5360,"Mar 28, 2003","$2,073,984"
5361,"Oct 1, 1993","$1,001,437"
5362,"Aug 9, 2002","$881,950"
5363,"Jul 18, 2007","$200,433"
5364,"Mar 10, 2000","$144,583"
5365,"May 7, 2004","$62,544"
5366,"Apr 11, 2003","$58,163"
5367,"Jun 19, 2009","$46,742"
5368,"Sep 19, 2014","$35,688"
5369,"Feb 3, 2012","$29,063"
5370,"Jan 9, 2015",$0
5371,"Aug 6, 2004","$1,310,470"
5372,"Aug 11, 1973","$115,000,000"
5373,"Sep 8, 2006",$0
5374,"Sep 9, 2011","$7,706,436"
5375,"Apr 13, 2007","$5,520,368"
5376,"Jun 8, 2012","$4,010,957"
5377,"Feb 3, 2012","$78,396"
5378,"Aug 29, 2014","$59,656"
5379,"Nov 15, 2002","$47,329"
5380,"Jul 1, 2005","$41,196"
5381,"Jan 23, 2009","$19,367"
5382,"Oct 11, 2013",$0
5383,"Dec 31, 2014",$0
5384,"Apr 7, 2009",$0
5385,"Jan 5, 2016",$0
5386,"Jun 25, 1968","$44,566"
5387,"Jul 24, 1952","$8,000,000"
5388,"Oct 14, 1994","$7,768,371"
5389,"Jun 24, 2005","$3,278,611"
5390,"Aug 11, 2006","$2,697,938"
5391,"Sep 7, 2001","$1,140,965"
5392,"Aug 4, 2017","$1,017,107"
5393,"Oct 8, 1999","$10,508"
5394,"Jan 26, 2010",$0
5395,"Mar 13, 2015",$0
5396,"Apr 7, 1933","$10,000,000"
5397,"Apr 10, 1953","$23,800,000"
5398,"Jun 19, 1998","$2,301,777"
5399,"Oct 11, 2013","$171,962"
5400,"Dec 14, 2018","$1,447"
5401,"Dec 31, 2012",$0
5402,"Dec 31, 2014",$0
5403,"Dec 31, 2009",$0
5404,"Dec 31, 2013",$0
5405,"Sep 6, 1935","$1,782,000"
5406,"Jul 14, 1999","$140,539,099"
5407,"Mar 26, 1970","$34,505,110"
5408,"Aug 10, 1977","$15,000,000"
5409,"May 10, 1967","$4,300,000"
5410,"Oct 31, 2000","$173,599"
5411,"May 2, 2014","$42,557"
5412,"Oct 19, 2007","$23,616"
5413,"Jul 2, 1999","$15,030"
5414,"May 22, 2015","$3,301"
5415,"Mar 4, 2016",$0
5416,"Aug 23, 2002",$0
5417,"Aug 8, 2014",$0
5418,"Dec 31, 2014",$0
5419,"Feb 24, 2015",$0
5420,"Aug 11, 1964","$1,537,860"
5421,"Jul 29, 2011","$3,709"
5422,"Dec 31, 2015",$0
5423,"Dec 26, 1931","$900,000"
5424,"May 9, 1980","$39,754,601"
5425,"Apr 27, 1984","$5,269,990"
5426,"Sep 12, 2014","$9,111"
5427,"Mar 6, 2012",$0
5428,"Sep 26, 2008","$33,456,317"
5429,"Nov 15, 1974","$31,559,560"
5430,"Aug 6, 2004","$30,500,882"
5431,"Jan 1, 1977","$17,000,000"
5432,"May 13, 2005","$8,117,961"
5433,"Oct 3, 2003","$5,801,558"
5434,"Jan 22, 2010","$3,777,210"
5435,"Jun 16, 2006","$3,121,270"
5436,"Oct 22, 1999","$2,047,570"
5437,"Feb 1, 2002","$1,250,798"
5438,"Jul 8, 2011","$1,131,261"
5439,"Jan 30, 2004","$1,127,331"
5440,"Jun 9, 2000","$1,115,313"
5441,"Jan 31, 2003","$1,111,615"
5442,"Jul 30, 1999","$985,341"
5443,"Aug 20, 2004","$603,951"
5444,"Aug 23, 2013","$343,706"
5445,"Feb 13, 1998","$334,041"
5446,"Jul 12, 2002","$307,631"
5447,"Nov 19, 1956","$271,736"
5448,"Aug 29, 2003","$254,293"
5449,"Oct 29, 2010","$237,301"
5450,"Mar 24, 2006","$154,187"
5451,"Apr 17, 2013","$152,449"
5452,"Sep 28, 2012","$134,109"
5453,"Dec 11, 2015","$129,479"
5454,"Apr 1, 2011","$100,370"
5455,"Jan 1, 1991","$55,000"
5456,"Oct 5, 2007","$52,850"
5457,"Apr 18, 2008","$32,033"
5458,"Jul 11, 2003","$19,800"
5459,"Apr 23, 2009","$15,433"
5460,"Jan 10, 2003","$13,134"
5461,"May 14, 2010","$12,232"
5462,"Feb 27, 2009","$6,840"
5463,"Oct 21, 2005","$4,134"
5464,"Sep 10, 2014","$1,822"
5465,"Jun 28, 2013","$1,778"
5466,"May 11, 2018",$528
5467,"Dec 31, 2006",$0
5468,"Jan 8, 2013",$0
5469,"Dec 31, 2006",$0
5470,"Nov 2, 2001",$0
5471,"Dec 31, 2010",$0
5472,"Apr 3, 2012",$0
5473,"Jul 17, 2012",$0
5474,"Dec 31, 2005",$0
5475,"Dec 31, 2014",$0
5476,"Jul 24, 2015",$0
5477,"Mar 10, 2015",$0
5478,"Apr 14, 2015",$0
5479,"Dec 31, 2014",$0
5480,"Feb 10, 2015",$0
5481,"Dec 31, 2012",$0
5482,"Dec 31, 2015",$0
5483,"Dec 31, 2013",$0
5484,"Dec 31, 1990",$0
5485,"Jun 23, 2015",$0
5486,"Aug 11, 2015",$0
5487,"Dec 1, 2015",$0
5488,"Dec 31, 2014",$0
5489,"Dec 31, 2015",$0
5490,"Nov 10, 2015",$0
5491,"Dec 31, 1984",$0
5492,"Sep 25, 2009","$107,918,810"
5493,"Jan 1, 1991","$2,712,293"
5494,"Mar 31, 2006","$2,075,743"
5495,"Aug 22, 1997","$410,919"
5496,"Aug 11, 2006","$379,418"
5497,"Nov 20, 2015","$41,260"
5498,"May 9, 2008","$13,804"
5499,"Jul 11, 2014","$13,486"
5500,"Jul 1, 2014",$0
5501,"Dec 31, 2014",$0
5502,"Mar 9, 1933","$1,438,000"
5503,"Aug 3, 1990","$2,938,000"
5504,"Apr 28, 2006","$80,301"
5505,"Jan 21, 2005","$12,604"
5506,"Apr 25, 2014","$258,384"
5507,"Jun 11, 2004","$44,540,956"
5508,"May 10, 1975","$3,427,696"
5509,"Aug 2, 2006","$1,692,693"
5510,"Apr 26, 2002","$1,293,295"
5511,"Oct 24, 2008","$655,538"
5512,"Oct 6, 2004","$592,014"
5513,"Oct 15, 2010","$433,588"
5514,"Jan 1, 1983","$126,387"
5515,"May 16, 1980","$89,134"
5516,"Jul 27, 2001","$44,452"
5517,"Dec 10, 2004","$31,425"
5518,"Oct 13, 2005",$423
5519,"Mar 31, 2015",$0
5520,"Apr 1, 1986",$0
5521,"Nov 4, 2005",$0
5522,"Dec 31, 2014",$0
5523,"Sep 5, 1916",$0
5524,"Feb 1, 1929","$2,800,000"
5525,"Apr 15, 1983","$2,400,000"
5526,"May 21, 1999","$617,172"
5527,"Jan 1, 1980","$10,000,000"
5528,"Jan 1, 1987","$4,000,000"
5529,"Jul 8, 2005","$1,531,154"
5530,"Sep 1, 2010","$246,574"
5531,"Oct 18, 2006","$84,689"
5532,"Nov 15, 2002","$9,118"
5533,"Apr 10, 2009",$0
5534,"Oct 20, 2015",$0
5535,"Apr 13, 1957",$0
5536,"Oct 17, 1978","$47,000,000"
5537,"Feb 22, 1934","$2,500,000"
5538,"Jun 25, 2010","$110,248"
5539,"Nov 24, 1999","$1,350,248"
5540,"Nov 14, 2003","$7,718,961"
5541,"Mar 10, 2000","$2,637,726"
5542,"Oct 17, 2003","$2,528,664"
5543,"Sep 20, 1996","$1,652,472"
5544,"Dec 10, 2008","$865,695"
5545,"Sep 11, 1998","$373,615"
5546,"Aug 25, 2006","$255,923"
5547,"Jul 15, 2005","$87,264"
5548,"Jun 15, 2007","$70,807"
5549,"Mar 5, 1997","$42,735"
5550,"Mar 11, 2011","$39,475"
5551,"Apr 12, 2006","$33,312"
5552,"Nov 9, 2012","$17,241"
5553,"Jul 19, 2002","$16,892"
5554,"Aug 7, 1998","$10,876"
5555,"May 6, 2005","$10,514"
5556,"Mar 28, 2014","$3,496"
5557,"Oct 23, 2015","$1,711"
5558,"Oct 31, 2014",$0
5559,"Apr 1, 1975",$0
5560,"Jul 3, 2012",$0
5561,"Aug 7, 2013",$0
5562,"Mar 10, 2015",$0
5563,"Dec 31, 2015",$0
5564,"Dec 31, 2010",$0
5565,"Dec 8, 2015",$0
5566,"Dec 31, 2010",$0
5567,"Aug 17, 2012","$319,285"
5568,"May 1, 1981","$23,894,000"
5569,"Apr 4, 1997","$12,006,514"
5570,"Jun 28, 2002","$4,210,379"
5571,"Apr 28, 2017","$3,930,990"
5572,"Apr 11, 2003","$3,802,390"
5573,"Oct 28, 2011","$3,395,391"
5574,"Jun 16, 1995","$2,210,408"
5575,"Jul 14, 2000","$1,055,671"
5576,"Mar 16, 2001","$902,835"
5577,"Sep 11, 1998","$489,220"
5578,"Mar 28, 1997","$212,285"
5579,"Aug 28, 1998","$203,134"
5580,"Jul 22, 2005","$191,862"
5581,"Sep 17, 1999","$178,095"
5582,"Mar 28, 2008","$67,665"
5583,"Aug 2, 2013","$59,671"
5584,"Jun 28, 2006","$51,540"
5585,"Jul 15, 2005","$49,772"
5586,"Dec 14, 2007","$46,026"
5587,"Aug 15, 2014","$21,147"
5588,"Jun 6, 2014","$18,823"
5589,"Jan 8, 1999","$18,195"
5590,"Mar 24, 2015",$0
5591,"Oct 21, 2008",$0
5592,"Oct 5, 2010",$0
5593,"Dec 31, 2010",$0
5594,"Nov 10, 2009",$0
5595,"Dec 18, 2012",$0
5596,"Apr 11, 2014",$0
5597,"Dec 31, 2010",$0
5598,"Feb 3, 2015",$0
5599,"Dec 31, 2014",$0
5600,"Feb 24, 2015",$0
5601,"Dec 31, 2011",$0
5602,"Dec 31, 2015",$0
5603,"Aug 18, 2015",$0
5604,"Oct 9, 2015",$0
5605,"Jan 1, 2015",$0
5606,"Nov 19, 1925","$11,000,000"
5607,"Oct 31, 2008","$7,484"
5608,"Oct 9, 2009","$104,979"
5609,"Jul 20, 2012","$1,109,276"
5610,"Sep 15, 2000","$1,032,075"
5611,"Jun 13, 1953","$5,000,000"
5612,"Jul 25, 1969","$13,500,000"
5613,"Mar 21, 1980","$8,750,000"
5614,"Dec 24, 1916","$8,000,000"
5615,"Oct 18, 1996","$4,505,922"
5616,"Jan 18, 1967","$3,500,000"
5617,"Feb 25, 2011","$2,430,735"
5618,"Feb 9, 1933","$2,000,000"
5619,"Feb 11, 2000","$1,161,843"
5620,"Jun 19, 2015","$1,109,808"
5621,"Oct 22, 2004","$381,225"
5622,"Oct 12, 2012","$236,806"
5623,"Oct 10, 2008","$212,989"
5624,"May 10, 2002","$174,682"
5625,"May 10, 2002","$162,605"
5626,"Jun 13, 2008","$140,016"
5627,"Sep 10, 2004","$126,021"
5628,"Sep 9, 2005","$44,701"
5629,"Oct 10, 2008","$28,835"
5630,"Jul 21, 2006","$7,033"
5631,"Jan 7, 2005","$6,260"
5632,"Mar 14, 2014","$3,648"
5633,"Jun 15, 2007","$1,217"
5634,"Oct 19, 2007",$0
5635,"Dec 31, 2004",$0
5636,"Jan 17, 2008",$0
5637,"Sep 12, 2014",$0
5638,"Aug 26, 2014",$0
5639,"Sep 29, 2015",$0
5640,"Nov 10, 2015",$0
5641,"Dec 31, 2014",$0
5642,"Sep 23, 2011","$484,592"
5643,"Jan 22, 1999","$933,933"
5644,"Feb 27, 2015","$17,503"
5645,"Jun 16, 2017",$0
5646,"Aug 8, 1986","$7,137,502"
5647,"Jul 22, 2011","$1,321,194"
5648,"Aug 23, 2013","$2,602"
5649,"Sep 4, 2015",$0
5650,"Jun 3, 2016","$166,425"
5651,"Jun 30, 1979","$14,000"
